,sentence,label,tones
1601,i feel that each point is equally important than each,joy,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.509538,        ""tone_id"": ""joy"",        ""tone_name"": ""Joy""      },      {        ""score"": 0.955445,        ""tone_id"": ""analytical"",        ""tone_name"": ""Analytical""      },      {        ""score"": 0.5538,        ""tone_id"": ""tentative"",        ""tone_name"": ""Tentative""      }    ]  }}"
1602,i spent all day the other day feeling very morose because every once in awhile it would hit me that hilmari is dead,sadness,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.657867,        ""tone_id"": ""sadness"",        ""tone_name"": ""Sadness""      },      {        ""score"": 0.906107,        ""tone_id"": ""confident"",        ""tone_name"": ""Confident""      }    ]  }}"
1603,i feel so gloomy this independence day,sadness,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.681699,        ""tone_id"": ""tentative"",        ""tone_name"": ""Tentative""      }    ]  }}"
1604,i feel almost embarrassed at my own contribution because its ridiculously unsophisticated and it is pretty much immune to alteration by any of the things that are happening here,sadness,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.666459,        ""tone_id"": ""sadness"",        ""tone_name"": ""Sadness""      },      {        ""score"": 0.880245,        ""tone_id"": ""tentative"",        ""tone_name"": ""Tentative""      }    ]  }}"
1605,i am in no way complaining or whining or feeling ungrateful,sadness,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.957828,        ""tone_id"": ""tentative"",        ""tone_name"": ""Tentative""      }    ]  }}"
1606,i am very fascinated by it and don t feel so uptight by the many challenges life has because of it,fear,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.522727,        ""tone_id"": ""joy"",        ""tone_name"": ""Joy""      },      {        ""score"": 0.8152,        ""tone_id"": ""analytical"",        ""tone_name"": ""Analytical""      }    ]  }}"
1607,i feel better now,joy,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.851351,        ""tone_id"": ""joy"",        ""tone_name"": ""Joy""      },      {        ""score"": 0.88939,        ""tone_id"": ""tentative"",        ""tone_name"": ""Tentative""      }    ]  }}"
1608,i dont know what crazy girl i think her name was katja does for a living i feel like she should just do what i do in real life and be some sort of disheartened disallusioned clerk,sadness,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.863333,        ""tone_id"": ""tentative"",        ""tone_name"": ""Tentative""      },      {        ""score"": 0.583315,        ""tone_id"": ""analytical"",        ""tone_name"": ""Analytical""      }    ]  }}"
1609,i want to feel like i m reading something worthwhile,joy,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.842108,        ""tone_id"": ""analytical"",        ""tone_name"": ""Analytical""      },      {        ""score"": 0.856622,        ""tone_id"": ""tentative"",        ""tone_name"": ""Tentative""      }    ]  }}"
1610,i felt low at this point with missing people i know and i love but feeling helpless to do it,fear,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.847389,        ""tone_id"": ""sadness"",        ""tone_name"": ""Sadness""      },      {        ""score"": 0.855572,        ""tone_id"": ""analytical"",        ""tone_name"": ""Analytical""      }    ]  }}"
1611,i remember that beauty truly is in the eye of the beholder people see the beautiful compliment as a statement of how valuable they find that person and people don t want to kick someone when they are feeling vulnerable,fear,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.599073,        ""tone_id"": ""joy"",        ""tone_name"": ""Joy""      },      {        ""score"": 0.598448,        ""tone_id"": ""analytical"",        ""tone_name"": ""Analytical""      }    ]  }}"
1612,i am thinking about everyones future and not my own i feel so alone useless and am wondering what the hell am i doing wrong that i only feel like a roommate and nothing else,sadness,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.52761,        ""tone_id"": ""anger"",        ""tone_name"": ""Anger""      },      {        ""score"": 0.58393,        ""tone_id"": ""tentative"",        ""tone_name"": ""Tentative""      }    ]  }}"
1613,i know they mean no harm but i cant help but feel offended,anger,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.821913,        ""tone_id"": ""analytical"",        ""tone_name"": ""Analytical""      }    ]  }}"
1614,i feel i was intimidated by the college and people at home,fear,"{  ""document_tone"": {    ""tones"": []  }}"
1615,i feel like i m in a band that broke up without telling me and now i am fighting to keep everyone together even though they want no part in it,sadness,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.667172,        ""tone_id"": ""sadness"",        ""tone_name"": ""Sadness""      },      {        ""score"": 0.716569,        ""tone_id"": ""analytical"",        ""tone_name"": ""Analytical""      }    ]  }}"
1616,ive been having trouble sleeping my anxiety is causing my social life to suffer i lack the motivation that used to drive me work is quickly becoming a chore where i was once satisfied and i feel dull and uninteresting,sadness,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.576477,        ""tone_id"": ""fear"",        ""tone_name"": ""Fear""      },      {        ""score"": 0.548565,        ""tone_id"": ""sadness"",        ""tone_name"": ""Sadness""      },      {        ""score"": 0.579367,        ""tone_id"": ""analytical"",        ""tone_name"": ""Analytical""      }    ]  }}"
1617,i feel like reading anansi boys again its gorgeous,joy,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.717513,        ""tone_id"": ""joy"",        ""tone_name"": ""Joy""      },      {        ""score"": 0.868982,        ""tone_id"": ""analytical"",        ""tone_name"": ""Analytical""      }    ]  }}"
1618,i feel so violent but im a paper tiger,anger,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.576131,        ""tone_id"": ""anger"",        ""tone_name"": ""Anger""      },      {        ""score"": 0.5538,        ""tone_id"": ""tentative"",        ""tone_name"": ""Tentative""      }    ]  }}"
1619,i feel a bit ashamed that its taken us nearly a month to build this thing but with nathans crazy work schedule and my limited abilities with power tools we were only able to work on it for short spurts at a time,sadness,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.666093,        ""tone_id"": ""sadness"",        ""tone_name"": ""Sadness""      }    ]  }}"
1620,i feel useless standing on the sidelines like a wet lettuce while someone does something i am quite capable of,sadness,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.953007,        ""tone_id"": ""tentative"",        ""tone_name"": ""Tentative""      }    ]  }}"
1621,im feeling the need to mellow out i find something on the ipod that suits me or when im ready to pump it up ive always got a go to tune or two to get me reved up,joy,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.525007,        ""tone_id"": ""tentative"",        ""tone_name"": ""Tentative""      }    ]  }}"
1622,i feel like i have been emotionally beaten to a pulp,sadness,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.627955,        ""tone_id"": ""sadness"",        ""tone_name"": ""Sadness""      },      {        ""score"": 0.8152,        ""tone_id"": ""analytical"",        ""tone_name"": ""Analytical""      }    ]  }}"
1623,i go to my son s conference next week and i am already feeling nervous and apprehensive,fear,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.770061,        ""tone_id"": ""fear"",        ""tone_name"": ""Fear""      }    ]  }}"
1624,i feel disgusted at him and at myself for having been with him and continuing to be something he wants in his life,anger,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.63698,        ""tone_id"": ""tentative"",        ""tone_name"": ""Tentative""      }    ]  }}"
1625,i was intensely conscious of how much cash i had left in my gas and food envelope and i still have what i intended to save for next week which helps me not feel so stressed and scared,anger,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.823483,        ""tone_id"": ""fear"",        ""tone_name"": ""Fear""      }    ]  }}"
1626,i feel all mellow and calm,joy,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.645076,        ""tone_id"": ""joy"",        ""tone_name"": ""Joy""      },      {        ""score"": 0.80026,        ""tone_id"": ""confident"",        ""tone_name"": ""Confident""      }    ]  }}"
1627,im feeling a little more adventurous,joy,"{  ""document_tone"": {    ""tones"": []  }}"
1628,i just feel really lame,sadness,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.60936,        ""tone_id"": ""sadness"",        ""tone_name"": ""Sadness""      },      {        ""score"": 0.882284,        ""tone_id"": ""analytical"",        ""tone_name"": ""Analytical""      },      {        ""score"": 0.991756,        ""tone_id"": ""tentative"",        ""tone_name"": ""Tentative""      }    ]  }}"
1629,i leave them i feel invigorated,joy,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.877479,        ""tone_id"": ""sadness"",        ""tone_name"": ""Sadness""      },      {        ""score"": 0.75152,        ""tone_id"": ""tentative"",        ""tone_name"": ""Tentative""      }    ]  }}"
1630,i have made a few sets of his and hers wedding rings recently and i always feel so honored to be asked to make what is probably the most personal piece of jewellery that anyone ever buys,joy,"{  ""document_tone"": {    ""tones"": []  }}"
1631,i was pregnant with my first i remember thinking a lot that i didn t have to feel so sentimental about the time passing so quickly because there would be another pregnancy yes i am one of those crazy people that loves being pregnant,sadness,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.53608,        ""tone_id"": ""joy"",        ""tone_name"": ""Joy""      }    ]  }}"
1632,i needed supportive caring understanding loving he made me feel i broke up with him because despite it all i could tell he was stressed and whatever place i held in his heart before i no longer kept,sadness,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.715511,        ""tone_id"": ""sadness"",        ""tone_name"": ""Sadness""      }    ]  }}"
1633,i like that these type of assumptions because it makes me feels a bit more positive,joy,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.584713,        ""tone_id"": ""joy"",        ""tone_name"": ""Joy""      },      {        ""score"": 0.762356,        ""tone_id"": ""analytical"",        ""tone_name"": ""Analytical""      }    ]  }}"
1634,i just sort of feel lame in comparison to other bloggers,sadness,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.564856,        ""tone_id"": ""sadness"",        ""tone_name"": ""Sadness""      },      {        ""score"": 0.862286,        ""tone_id"": ""analytical"",        ""tone_name"": ""Analytical""      },      {        ""score"": 0.978587,        ""tone_id"": ""tentative"",        ""tone_name"": ""Tentative""      }    ]  }}"
1635,i chose to share that little personal snippet in my phone because i know i m not the only one that feels this way and i know i m not the only one that was petrified to face it,fear,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.709528,        ""tone_id"": ""analytical"",        ""tone_name"": ""Analytical""      }    ]  }}"
